"site_code";"site_name";"management_type";"species_composition";"site_category";"elevation";"x";"y";"species";"year";"sample_depth";"cambial_age";"max_cambial_age";"cambial_age_range";"cum_DBH";"cum_BA";"cv_TRW";"mid_TRW";"std_chron";"res_chron";"last1";"last3";"last5";"sd_RWI";"cv_RWI";"last1_RWI";"last3_RWI";"last5_RWI"
"P800046ABAL.46";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2005;7;98;109;33;43.1;1466.4;0.157357137851382;3.91857142857143;1.58045684140904;1.18567758461133;3.36785714285714;3.54380952380952;3.86871428571429;0.197358947052792;0.124354511530816;1.37919225451771;1.44688302798128;1.58537543770855
"P800046ABAL.47";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2006;7;99;110;33;43.7;1508.6;0.167900153748805;3.09142857142857;1.25225973524177;0.784835314788906;3.91857142857143;3.42928571428571;3.75085714285714;0.218512556102675;0.173712184505457;1.58706704423736;1.40573135426534;1.53130285721208
"P800046ABAL.48";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2007;7;100;111;33;44.4;1555.5;0.157830758674219;3.37714285714286;1.42685564371631;1.05774988131009;3.09142857142857;3.45928571428571;3.52828571428571;0.313917484626178;0.225413512980494;1.25789999547102;1.40805309807536;1.43712322473044
"P800046ABAL.49";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2008;7;101;112;33;45.4;1628.5;0.0940910032685331;5.15785714285714;2.15571012148489;1.69096988997477;3.37714285714286;3.46238095238095;3.35128571428571;0.351053611143804;0.165770379063415;1.39262939686026;1.41253214552288;1.37354469102546
"P800046ABAL.50";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2009;7;102;113;33;46.4;1700.5;0.160831349816187;4.95357142857143;2.04079512464513;1.2368346802663;5.15785714285714;3.87547619047619;3.78257142857143;0.370883791611113;0.183165983185215;2.1177101308884;1.58941317440656;1.54689976439495
"P800046ABAL.51";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2010;7;103;114;33;47.2;1761.9;0.183189879983806;4.14357142857143;1.55153449631209;0.95298795938429;4.95357142857143;4.49619047619048;4.09971428571429;0.264970080970456;0.157936004799251;2.02485082197867;1.84506344990911;1.67603147788714
"P800046ABAL.52";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2011;7;104;115;33;48.2;1836;0.117893569284179;4.92428571428571;1.99641501930825;1.29762004085931;4.14357142857143;4.75166666666667;4.14471428571429;0.323127944694711;0.160609318575386;1.67770535481921;1.94008876922876;1.69415914000351
"P800046ABAL.53";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2012;7;105;116;33;49.1;1906.7;0.107625983342295;4.60642857142857;1.91121849086297;0.974067915012091;4.92428571428571;4.67380952380952;4.51128571428571;0.308212422967967;0.163330217207478;2.01188790015968;1.90481469231919;1.84495672094124
"P800046ABAL.54";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2013;7;106;117;33;49.8;1955.7;0.140728103980309;3.14857142857143;1.28306538890703;0.632012478567812;4.60642857142857;4.55809523809524;4.75714285714286;0.174398163441753;0.136297661964623;1.88705083626042;1.85888136374644;1.94384100882127
"P800046ABAL.55";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2014;7;107;118;33;50.5;2011.3;0.199596319186508;3.53357142857143;1.43662093542509;1.31000834946533;3.14857142857143;4.22642857142857;4.35528571428571;0.334830595972829;0.2320398344115;1.27953892185633;1.72615921942548;1.77620676701486
"P800046ABAL.56";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2015;7;108;119;33;51.1;2059.8;0.109820901032698;3.04071428571429;1.25418845550001;0.772164991973714;3.53357142857143;3.76285714285714;4.07128571428571;0.181367255536601;0.14603115555717;1.44298756643241;1.53652577484972;1.65983411590561
"P800046ABAL.57";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2016;7;109;120;33;51.9;2125.8;0.190343907826624;4.05714285714286;1.6880468602747;1.36354667820331;3.04071428571429;3.24095238095238;3.85071428571429;0.386400385696569;0.231786053066742;1.24197644567427;1.32150097798767;1.57268833407662
"P800046ABAL.58";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2017;7;110;121;33;52.7;2194.6;0.182429350833974;4.16857142857143;1.65911467244858;1.19164233705319;4.05714285714286;3.54380952380952;3.67728571428571;0.244998658899711;0.145246490168316;1.66705623821683;1.4506734167745;1.50372200168805
"P800046ABAL.59";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2018;7;111;122;33;53.4;2251.3;0.1304802665449;3.38857142857143;1.38172808902551;0.793373592064757;4.16857142857143;3.75547619047619;3.58971428571429;0.252815035689698;0.182226314474509;1.68677851434343;1.53193706607818;1.46366753730465
"P800046ABAL.60";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2019;7;112;123;33;54.2;2320.2;0.189782173168515;4.06357142857143;1.68709587545168;1.16167561544812;3.38857142857143;3.87142857142857;3.63771428571429;0.424975579906415;0.253012486735413;1.38736842930039;1.58040106062022;1.48523343879347
"P800046ABAL.61";"P800046ABAL";"VS_924B_ABAL";"Managed";"Mixed";"moderate";430;17.976;49.388;"ABAL";2020;7;113;124;33;55.1;2394.8;0.180199008829593;4.33;1.74878688457506;1.19386011761222;4.06357142857143;3.87357142857143;3.74371428571429;0.358675885363483;0.202987764882133;1.67966247591104;1.58460313985162;1.53256842068919
"P800057FASY.1";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1960;6;36;40;9;10.8;94.7;0.189930966966111;1.43666666666667;0.728662274829894;0.913153561578314;1.38833333333333;1.36472222222222;1.295;0.138265404864305;0.189930966966111;0.716752238580168;0.772316745169514;0.707045417602592
"P800057FASY.2";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1961;6;37;41;9;11.1;99.9;0.1448588245567;1.5075;0.771462915375648;0.963900410419142;1.43666666666667;1.44555555555556;1.31016666666667;0.108304656062701;0.1448588245567;0.727977154399345;0.765711114008428;0.717657628392858
"P800057FASY.3";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1962;6;38;42;9;11.4;104.5;0.171575418962057;1.25916666666667;0.683429593465795;0.873747883596698;1.5075;1.44416666666667;1.40766666666667;0.115087029295688;0.171575418962057;0.747656598720428;0.730795330566647;0.758516797725663
"P800057FASY.4";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1963;6;39;43;9;11.6;108.9;0.125805207920137;1.21083333333333;0.782655779714766;1.00109093679052;1.25916666666667;1.40111111111111;1.42066666666667;0.0953893847775492;0.125805207920137;0.670766418592506;0.715466723904093;0.743111271867644
"P800057FASY.5";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1964;6;40;44;9;11.9;113.5;0.191908914282794;1.23083333333333;0.69404150883754;0.89937739786171;1.21083333333333;1.32583333333333;1.3605;0.133193740083021;0.191908914282794;0.75823081058857;0.725551275967168;0.724276644176203
"P800057FASY.6";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1965;6;41;45;9;12.1;118.5;0.23989306295589;1.30333333333333;0.667648020564267;0.880838577509823;1.23083333333333;1.23361111111111;1.329;0.161416712961233;0.23989306295589;0.694046655314556;0.707681294831877;0.719735527523081
"P800057FASY.7";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1966;6;42;46;9;12.4;124.2;0.126545963418403;1.46083333333333;0.743558078602209;0.941471368254437;1.30333333333333;1.24833333333333;1.30233333333333;0.0936721959533888;0.126545963418403;0.672869448463015;0.708382304788714;0.708713986335815
"P800057FASY.8";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1967;6;43;47;9;12.8;132;0.136287022561026;1.9725;1.04920786658357;1.22921895872982;1.46083333333333;1.33166666666667;1.293;0.133326465308546;0.136287022561025;0.740222709780773;0.702379604519448;0.707227208547884
"P800057FASY.9";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1968;6;44;48;9;13.1;138.6;0.0951390149184528;1.62916666666667;0.86783818447208;0.924938476392358;1.9725;1.57888888888889;1.43566666666667;0.0825680940283271;0.095139014918453;0.978277042106828;0.797123066783539;0.768729333250748
"P800057FASY.10";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1969;6;45;49;9;13.6;147.1;0.14269513292681;2.03416666666667;1.27424867421915;1.36020886518043;1.62916666666667;1.6875;1.51933333333333;0.18176604324383;0.14269513292681;0.867867867867868;0.86212253991849;0.790656744706608
"P800057FASY.11";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1970;6;46;50;9;13.9;154.7;0.159889985392818;1.74083333333333;0.96841722070681;0.865553186154947;2.03416666666667;1.87861111111111;1.68;0.156952368255241;0.159889985392817;1.27380688826339;1.03998393274603;0.906608791296374
"P800057FASY.12";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1971;6;47;51;9;14.2;162.3;0.146899654034889;1.72666666666667;0.901736666685682;0.876279667230486;1.74083333333333;1.80138888888889;1.7675;0.130949723274551;0.146899654034889;0.981627259954033;1.04110067202843;0.968360353594577
"P800057FASY.13";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1972;6;48;52;9;14.6;170.6;0.159807664743898;1.84333333333333;0.935110639459444;1.01195930189463;1.72666666666667;1.83388888888889;1.82066666666667;0.149266798038053;0.159807664743897;0.891422952183739;1.04895236680039;0.99860040207517
"P800057FASY.14";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1973;6;49;53;9;14.9;178.2;0.171921501045494;1.63;0.810428488684114;0.877784589695931;1.84333333333333;1.77027777777778;1.79483333333333;0.138983309380626;0.171921501045495;0.934040293231643;0.935696835123138;0.989753052300133
"P800057FASY.15";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1974;6;50;54;9;15.3;187.1;0.260602319914854;1.86333333333333;0.979399821258649;1.10401992395442;1.63;1.73333333333333;1.795;0.25867646911094;0.260602319914855;0.80841144670932;0.877958230708234;0.977861768068424
"P800057FASY.16";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1975;6;51;55;9;15.7;197.2;0.244178802790773;2.06916666666667;1.27999220775812;1.33538808790896;1.86333333333333;1.77888888888889;1.76083333333333;0.316388357030158;0.244178802790773;0.992610001305654;0.911687247082205;0.921622390676877
"P800057FASY.17";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1976;6;52;56;9;16;205.1;0.17913103529404;1.57666666666667;0.886446955025422;0.761367341304693;2.06916666666667;1.85416666666667;1.8265;0.159257589613788;0.179131035294039;1.29572408994592;1.03224851265363;0.984441756675255
"P800057FASY.18";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1977;6;53;57;9;16.5;216.9;0.196802810997945;2.315;1.19401155472035;1.22768111432009;1.57666666666667;1.83638888888889;1.7965;0.235210984477248;0.196802810997945;0.889056379048841;1.05913015676681;0.983968442048275
"P800057FASY.19";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1978;6;54;58;9;16.8;224.9;0.270540161457056;1.56;0.791901079229651;0.722475887891974;2.315;1.98694444444444;1.89083333333333;0.213854344834569;0.270540161457055;1.19516069554364;1.12664705484613;1.03619252251068
"P800057FASY.20";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1979;6;55;59;9;17.2;234.8;0.2711504465722;1.8775;0.931350578037463;1.00856089182486;1.56;1.81722222222222;1.87683333333333;0.252484731160692;0.271150446572199;0.790471712897664;0.958229595830049;1.03260457574834
"P800057FASY.21";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1980;6;56;60;9;17.7;249.2;0.236748292824039;2.66083333333333;1.41584665829272;1.42433006279825;1.8775;1.9175;1.87966666666667;0.335577336017278;0.236748292824039;0.931161037544014;0.972264481995107;1.02031478299602
"P800057FASY.22";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1981;6;57;61;9;18.2;262.2;0.268420630993077;2.32416666666667;1.44797494710178;1.23112269791358;2.66083333333333;2.03277777777778;1.998;0.390661147011446;0.268420630993076;1.41744353048701;1.04635876030956;1.04465867110423
"P800057FASY.23";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1982;6;58;62;9;18.7;277.8;0.228202099407325;2.7075;1.48924597004722;1.19202466522888;2.32416666666667;2.2875;2.1475;0.34839949528894;0.228202099407325;1.45540655934723;1.26800370912608;1.15792870716391
"P800057FASY.24";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1983;6;59;63;9;19.2;290.7;0.155171215508705;2.1875;1.11023904703079;0.779309829997822;2.7075;2.56416666666667;2.226;0.175240519032148;0.155171215508705;1.52671468051252;1.46652159011559;1.22423950415769
"P800057FASY.25";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1984;6;60;64;9;19.6;303.6;0.216799177647477;2.115;1.12402309723917;0.931220028958262;2.1875;2.40638888888889;2.3515;0.232343077314257;0.216799177647477;1.12933651036791;1.37048591674255;1.29201246365174
"P800057FASY.26";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1985;6;61;65;9;20.1;319.7;0.175839985510197;2.59333333333333;1.19525730533934;1.17384461457596;2.115;2.33666666666667;2.399;0.226162622504808;0.175839985510197;1.0716972261401;1.24258280567351;1.32011970137095
"P800057FASY.27";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1986;6;62;66;9;20.6;336.5;0.266216153926485;2.64166666666667;1.28968977472097;1.17004700868814;2.59333333333333;2.29861111111111;2.3855;0.374628242201288;0.266216153926485;1.28618426490767;1.16240600047189;1.29386784825509
"P800057FASY.28";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1987;6;63;67;9;21.1;352.9;0.164171097502316;2.5175;1.49693278857432;1.29936092831094;2.64166666666667;2.45;2.449;0.258811303698698;0.164171097502315;1.4072333202768;1.25503827044152;1.284233200441
"P800057FASY.29";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1988;6;64;68;9;21.7;370.5;0.212796067443691;2.63333333333333;1.48477298003984;1.14261552595098;2.5175;2.58416666666667;2.411;0.315979458659372;0.21279606744369;1.57647300673646;1.42329686397364;1.29418486568579
"P800057FASY.30";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1989;6;65;69;9;22.2;388.8;0.148311968546844;2.65;1.36060342187668;1.01738114298407;2.63333333333333;2.5975;2.50016666666667;0.20290716373115;0.148311968546843;1.48489331807312;1.48953321502879;1.36529622722683
"P800057FASY.31";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1990;6;66;70;9;22.7;405.4;0.140680406862563;2.35666666666667;1.1869313486314;0.905461631378046;2.65;2.60027777777778;2.60716666666667;0.167993898940042;0.140680406862562;1.36811051541713;1.47649228007557;1.42457888508224
"P800057FASY.32";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1991;6;67;71;9;23.2;423.6;0.154880353390189;2.53166666666667;1.28040111569467;1.0972379019889;2.35666666666667;2.54666666666667;2.55983333333333;0.194467801418189;0.154880353390189;1.19415277995438;1.34905220448154;1.40617258809158
"P800057FASY.33";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1992;6;68;72;9;23.6;438;0.0933694142310565;1.95666666666667;1.0369123896338;0.853892635880028;2.53166666666667;2.51277777777778;2.53783333333333;0.0973216748517253;0.0933694142310558;1.2556001917704;1.27262116238064;1.3758459623903
"P800057FASY.34";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1993;6;69;73;9;23.8;447.8;0.277910089565762;1.31333333333333;0.83792128649692;0.773437704498411;1.95666666666667;2.28166666666667;2.42566666666667;0.228557954681303;0.277910089565763;1.04232928580755;1.16402741917744;1.26901721820452
"P800057FASY.35";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1994;6;70;74;9;24.3;466;0.232329315538466;2.40666666666667;1.36704789013763;1.43466597567194;1.31333333333333;1.93388888888889;2.16166666666667;0.315289401552004;0.232329315538468;0.822416901230274;1.04011545960274;1.13652193483595
"P800057FASY.36";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1995;6;71;75;9;24.9;487.2;0.238034388027999;2.7375;1.4200298210116;1.22742928273234;2.40666666666667;1.89222222222222;2.113;0.336410186296908;0.238034388027997;1.35707971601113;1.07394196768298;1.13431577495475
"P800057FASY.37";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1996;6;72;76;9;25.4;509.2;0.2924618414218;2.77916666666667;1.40716065712327;1.091757591959;2.7375;2.1525;2.18916666666667;0.411856132749765;0.2924618414218;1.41328397583184;1.19759353102442;1.17814201413024
"P800057FASY.38";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1997;6;73;77;9;26.1;536.5;0.308967947969653;3.35916666666667;1.66612129746648;1.37349899513579;2.77916666666667;2.64111111111111;2.23866666666667;0.514742266472281;0.308967947969653;1.40823886886416;1.39286752023571;1.20866974954899
"P800057FASY.39";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1998;6;74;78;9;26.6;557.2;0.298789617904414;2.48166666666667;1.31900811306314;0.904401265578314;3.35916666666667;2.95861111111111;2.51916666666667;0.394999952892777;0.298789617904415;1.66600538940965;1.49584274470188;1.33340497026941
"P800057FASY.40";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";1999;6;75;79;9;27.1;581.3;0.235489419745645;2.84;1.79611392078017;1.47299337870024;2.48166666666667;2.87333333333333;2.75283333333333;0.418800121798194;0.235489419745645;1.3220002611307;1.4654148398015;1.4333216422495
"P800057FASY.41";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2000;6;76;80;9;27.5;598.3;0.213072487877931;1.96666666666667;1.10672743305981;0.615652183551655;2.84;2.89361111111111;2.8395;0.236291201232838;0.213072487877932;1.77842436509694;1.58881000521243;1.51759057206666
"P800057FASY.42";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2001;6;77;81;9;28.1;622.1;0.317752702765516;2.70916666666667;1.39837267030822;1.22654295682518;1.96666666666667;2.42944444444444;2.68533333333333;0.444426844707557;0.317752702765516;1.10897095906727;1.40313186176497;1.45672796871374
